# ProgramName, Host, Guest, Day, StartTime, EndTime [,ordinal]
Ubu Hour, -, -, Monday, 23:00, 23:59, 1
Sub Human Intellect Theater, -, -, Monday, 23:00, 23:59, 2
Gremlin Time, -, -, Monday, 23:00, 23:59, 3
Sudden Radio Theater, -, -, Monday, 23:00, 23:59, 4
Tiki Cha Cha Club, Joe Wood, -, Tuesday, 00:00, 01:00
Lounge World, Chintzy Schmaltz, -, Tuesday, 01:00, 03:00
Vinyl Pajama Party, Brian, -, Tuesday, 03:00, 05:30, 13
Portland General Eclectic, Rich Flaminio, -, Tuesday, 03:00, 05:30, 24
Early Morning Gumbo, Diane Karl, -, Tuesday, 05:30, 07:00
The Abe and Joe Show, Abe Proctor and Joe Uris, -, Tuesday, 08:00, 09:00
Alternative Radio, -, -, Tuesday, 09:00, 10:00
Stage and Studio, Dmae Roberts, -, Tuesday, 10:30, 11:30
Art Focus, -, -, Tuesday, 11:30, 12:00
Buscando America, Tania Gomezdaza, -, Tuesday, 12:00, 13:30
FA Radio, Pepe, -, Tuesday, 13:30, 14:30
Tonalli Show, Ruth Parra and Luz Huayhuaca and Anna Ocampo-Valdez, -, Tuesday, 14:30, 16:00
Queerboo : Preference, -, -, Tuesday, 18:00, 19:00, 15
Queerboo : TransPositive, -, -, Tuesday, 18:00, 19:00, 2
Queerboo : QTPOC Talk, -, -, Tuesday, 18:00, 19:00, 3
Queerboo : TBA, -, -, Tuesday, 18:00, 19:00, 4
The Melting Pot, Takimba, -, Tuesday, 20:00, 22:00
Kabhi Khusi Kabhie Kush, Anjali and the Kid, -, Tuesday, 22:00, 23:59
Somethin' or Other, -, -, Wednesday, 00:00, 03:00, 13
Red Eye Sunrise, Guilterre, -, Wednesday, 00:00, 03:00, 24
Reggae World, Reggae Bob, -, Wednesday, 03:00, 05:30, 13
The Blooming Universe, Reggae Bob, -, Wednesday, 03:00, 05:30, 24
Pastures of Plenty, Ed Mellnik and Jack Bohl and John Kellerman and John Risley, -, Wednesday, 05:30, 07:00
Wednesday Morning Talk Radio, Paul Roland, -, Wednesday, 08:00, 09:00
Political Perspectives, -, -, Wednesday, 09:00, 10:00
Bike Show, -, -, Wednesday, 10:30, 12:00, 1
Dirt Bag, -, -, Wednesday, 10:30, 12:00, 2
Food Show, -, -, Wednesday, 10:30, 12:00, 3
Recovery Zone, -, -, Wednesday, 10:30, 12:00, 4
Jazz Lives!, Nick Gefroh and Marcia Hocker, -, Wednesday, 12:00, 14:00
Jazz In The Afternoon, Bob Riddle, -, Wednesday, 14:00, 16:00, 13
The World of Jazz, Rita Rega, -, Wednesday, 14:00, 16:00, 24
Kitchen Table Conversations, -, -, Wednesday, 18:00, 19:00, 1
Right to Survive Radio, -, -, Wednesday, 18:00, 19:00, 2
What's Life Without Laughter, -, -, Wednesday, 18:00, 18:30, 3
Free Culture Radio, -, -, Wednesday, 18:00, 18:30, 3
The Underground, -, -, Wednesday, 18:00, 19:00, 4
Keepin' It Real, -, -, Wednesday, 18:00, 19:00, 5
Drinking From Puddles, Brandon Lieberman, -, Wednesday, 20:00, 22:00, 13
Ditch Digger, Marcel, -, Wednesday, 20:00, 22:00, 24
Life During Wartime, -, -, Wednesday, 22:00, 23:59, 13
Dr Zomb's Stereo Obscura, Dr. Zomb, -, Wednesday, 22:00, 23:59, 24
Heavy Metal Vomit Party, -, -, Thursday, 00:00, 03:00, 13
Pandemonium, -, -, Thursday, 00:00, 03:00, 24
Readio Under The Influence, The A.V. Squad, -, Thursday, 03:00, 05:30
Rise When The Rooster Crows, Gordon Euler and John Kellerman and Jonathan Lay and Paul Roland, -, Thursday, 05:30, 07:00
Voices From The Edge, JoAnn Hardesty, -, Thursday, 08:00, 09:00
Presswatch, Theresa Mitchell, -, Thursday, 09:00, 09:30
Fight The Empire, -, -, Thursday, 09:30, 10:00
Between The Covers: Black Book Talk, -, -, Thursday, 10:30, 12:00, 1
Between The Covers: Words and Pictures, -, -, Thursday, 10:30, 12:00, 2
Between The Covers: The Film Show, -, -, Thursday, 10:30, 12:00, 4
Shocks of Sheba, Michele Wellnitz and Teresa Kozic, -, Thursday, 12:00, 14:00, 13
World Beat Connection, Charlie Rooney, -, Thursday, 12:00, 14:00, 24
Africa Oye, -, -, Thursday, 14:00, 16:00
Rose City Native Radio, -, -, Thursday, 18:00, 19:00
Ear To The Streets, -, -, Thursday, 20:00, 22:00, 13
Guess Who's Coming To Radio??!!!, jamilah, -, Thursday, 20:00, 22:00, 24
Autonomy Hour, Kathy, -, Thursday, 22:00, 23:59, 13
Radio Lost And Found, Rich Lindsay, -, Thursday, 22:00, 23:59, 24
The Sacred Circle Temenos, Diablo, -, Friday, 00:00, 03:00, 13
Changeable Bulbs, Jeff, -, Friday, 00:00, 03:00, 24
The Dawn Patrol Variety Hour(s), -, -, Friday, 03:00, 05:30, 13
City of Women, Kristin Y, -, Friday, 03:00, 05:30, 24
Lark In The Morning, Kurt, -, Friday, 05:30, 07:00, 13
The Cascadia Coffee House, Dan Shramek, -, Friday, 05:30, 07:00, 24
Positively Revolting, Ani Haines and Lynn Moelich, -, Friday, 08:00, 09:00
Pacific Underground, -, -, Friday, 09:00, 10:00, 1
Beloved Community, -, -, Friday, 09:00, 10:00, 2
Veterans Voice, -, -, Friday, 09:00, 10:00, 3
One Land Many Voices, -, -, Friday, 09:00, 10:00, 4
A Radio Geekly, -, -, Friday, 10:30, 12:00, 1
Digital Divide, -, -, Friday, 10:30, 12:00, 2
Pacific Underground, -, -, Friday, 10:30, 12:00, 4
Movin' On, Don Jacobson and Laurie Sonnenfeld, -, Friday, 12:00, 13:30
The Songcircle, Jeff Rosenberg, -, Friday, 13:30, 15:00
Roots of Rock and Roll, Dale Farr and Mahatma Jones, -, Friday, 15:00, 16:00
Counterspin, -, -, Friday, 17:30, 16:00
Bread and Roses, -, -, Friday, 18:00, 19:00
Squirrels Know, Ender, -, Friday, 20:00, 22:00
Plugged In, DJ Tronic, -, Friday, 22:00, 23:59, 13
La Ruletta, Alejandro, -, Friday, 22:00, 23:59, 24
Midnight Highway, -, -, Saturday, 00:00, 03:00, 13
Reality, -, -, Saturday, 00:00, 03:00, 24
Hypnophobia, -, -, Saturday, 03:00, 05:30, 13
Artist Rising, -, -, Saturday, 03:00, 06:00, 24
Swing 'n' Country, Molly, -, Saturday, 06:00, 09:00, 1
Swing 'n' Country, Gary Baysinger, -, Saturday, 06:00, 09:00, 2
Swing 'n' Country, Kathy and Wayne Johnson, -, Saturday, 06:00, 09:00, 3
Swing 'n' Country, VJ Beauchamp, -, Saturday, 06:00, 09:00, 4
Swing 'n' Country, Gary Baysinger, -, Saturday, 06:00, 09:00, 5
Music From The True Vine, Rachel and Justin, -, Saturday, 09:00, 12:00, 1
Music From The True Vine, Dave Elliott, -, Saturday, 09:00, 12:00, 2
Music From The True Vine, Gareth Jenkin, -, Saturday, 09:00, 12:00, 3
Music From The True Vine, Ian Joel, -, Saturday, 09:00, 12:00, 4
Music From The True Vine, Phil Hodgen, -, Saturday, 09:00, 12:00, 5
Grateful Dead and Friends, Matt, -, Saturday, 12:00, 14:00, 1
Grateful Dead and Friends, Sun, -, Saturday, 12:00, 14:00, 2
Grateful Dead and Friends, Andrew, -, Saturday, 12:00, 14:00, 3
Grateful Dead and Friends, Phil, -, Saturday, 12:00, 14:00, 4
Grateful Dead and Friends, Kassiani, -, Saturday, 12:00, 14:00, 5
The Motif, Yugen Fardan Rashad, -, Saturday, 14:00, 17:00
Blues Junction, Tom Wendt, -, Saturday, 17:00, 19:00, 13
Blues Junction, Dr. Jane Manning, -, Saturday, 17:00, 19:00, 24
Blues Junction, Dan Schramek, -, Saturday, 17:00, 19:00, 5
An Evening of Afrotainment, Celeste Carey, -, Saturday, 19:00, 22:00
The Soundbox, Deena Barnwell and PDX Biologic, -, Saturday, 22:00, 23:59
Back To The Egg, Crackity Jones, -, Sunday, 00:00, 03:00, 13
Sounds Unsound, Rolf, -, Sunday, 00:00, 03:00, 24
Higher Reasoning Reggae, Ras Danny, -, Sunday, 00:00, 03:00, 5
Higher Reasoning Reggae, Ras Danny, -, Sunday, 03:00, 06:30
Gospel and More, JJ Johnson, -, Sunday, 06:30, 08:00
Islamic Point of View, -, -, Sunday, 08:00, 08:30
Pathways, Paul O'Brien, -, Sunday, 08:30, 09:00
Italian Hour, Lucia G, -, Sunday, 09:00, 10:00, 13
Muzafon, -, -, Sunday, 09:00, 10:00, 24
Portland Jewish Hour, -, -, Sunday, 10:00, 11:00
Persian Art and Music, Pari Parizad, -, Sunday, 11:00, 12:00
Mujeres Bravas, Elizabeth Perry and Cristina Gonazales, -, Sunday, 12:00, 13:30
Armando Puentes, Armando Gonzales, -, Sunday, 13:30, 15:30
La Voz de la Comunidad, Miguel Bustamante, -, Sunday, 15:30, 17:00
Domingos Para Recordar, -, -, Sunday, 17:00, 18:30
Astral Traveling, DJ Sesqui and DJ Dimsumz, -, Sunday, 18:30, 20:00
One Two One Two, Mic Crenshaw, -, Sunday, 20:00, 22:00, 1
One Two One Two, DJ ATM, -, Sunday, 20:00, 22:00, 23
One Two One Two, Grimrock, -, Sunday, 20:00, 22:00, 4
One Two One Two, Hip Hop Youth, -, Sunday, 20:00, 22:00, 5
The Movement, Tim, -, Sunday, 22:00, 23:59
The Confessional, contessa de la luna, -, Monday, 00:00, 02:00
Nekropolis, love jonze, -, Monday, 02:00, 03:00
Infinite Beats, Nat Parker, -, Monday, 03:00, 05:30, 13
Morning Glory Snap, Sam Bouman, -, Monday, 03:00, 05:30, 24
